id,stockid_i,stockid_j,date1,time1,lnA_B,lnA_B_sub,lnA_BsubC,lnA_BaddC,close_1,close_2,pearson_,norm_,avg_,stdev_,sample,commission,norm_num,open_,close_,clsoe_stats,values
254,GBPCAD,GBPSGD,2015.12.02,15:30,-0.0522528796140459,-0.0008260094001881768,-0.0519695011744149,-0.05253617777308606,2.0098,2.11761,-0.16666644685696003,0.101435133655,4.1935396958845403e-05,0.0006815874950715108,100,0.0006,0.9,0,0,0,0
255,GBPCAD,GBPSGD,2015.12.02,15:45,-0.052419777678431756,-0.00016689806438585642,-0.052136411283789874,-0.05270306379930634,2.00955,2.1177,-0.09897919645634093,0.385873598938,3.240160896251565e-05,0.0006870264556174238,100,0.0006,0.9,0,0,0,0
256,GBPCAD,GBPSGD,2015.12.02,16:00,-0.05197724896481137,0.0004425287136203826,-0.051693775467684944,-0.05226064212748638,2.00968,2.1169,-0.024595129755891013,0.724848756554,3.211681297955238e-05,0.000687103880167532,100,0.0006,0.9,0,0,0,0
257,GBPCAD,GBPSGD,2015.12.02,16:15,-0.05187069362542096,0.00010655533939041284,-0.05158725762337235,-0.05215404931426548,2.01016,2.11718,0.07269200219952401,0.537399826679,4.2182620281708826e-05,0.0006856534970167101,100,0.0006,0.9,0,0,0,0
258,GBPCAD,GBPSGD,2015.12.02,16:30,-0.051201760204941826,0.0006689334204791342,-0.05091815003467093,-0.05148528996328905,2.01027,2.11588,0.18933598678019356,0.818041381548,4.881779294123922e-05,0.000683002271514355,100,0.0006,0.9,0,0,0,0
259,GBPCAD,GBPSGD,2015.12.02,16:45,-0.05052395537113208,0.0006778048338097475,-0.050239972029579416,-0.050807858089041535,2.00899,2.1131,0.3252632983838116,0.818589225412,5.380474088059195e-05,0.0006857130152879367,100,0.0006,0.9,0,0,0,0
260,GBPCAD,GBPSGD,2015.12.02,17:00,-0.05214991493624166,-0.0016259595651095804,-0.05186586840751084,-0.05243388080545264,2.00528,2.11263,0.37364976734836125,0.000762205065493,1.503425979164863e-05,0.000517664313197273,100,0.0006,0.9,0,0,0,0
261,GBPCAD,GBPSGD,2015.12.02,17:15,-0.054495456385259766,-0.002345541449018107,-0.05421138968448869,-0.054779442415055724,2.00044,2.11248,0.4601453784380135,6.50994364158e-06,5.191371065710326e-06,0.0005391872753100773,100,0.0006,0.9,0,0,0,0
262,GBPCAD,GBPSGD,2015.12.02,17:30,-0.05567377972241816,-0.0011783233371583934,-0.05538957442955006,-0.05595790426558678,1.99711,2.11145,0.562968151089502,0.0236006776479,-1.3960745323393642e-05,0.0005867316992512921,100,0.0006,0.9,0,0,0,0
263,GBPCAD,GBPSGD,2015.12.02,17:45,-0.0552924589993854,0.0003813207230327631,-0.055008082634832145,-0.05557675451701216,1.99667,2.11018,0.6546721055680218,0.752305019905,-2.6439040282678627e-05,0.00059809763518691,100,0.0006,0.9,0,0,0,0
264,GBPCAD,GBPSGD,2015.12.02,18:00,-0.05579427346300503,-0.000501814463619632,-0.05550984317495067,-0.056078622873474204,1.99529,2.10978,0.7434139592156238,0.203170146902,-1.1893931048246876e-05,0.000590016104501038,100,0.0006,0.9,0,0,0,0
265,GBPCAD,GBPSGD,2015.12.02,18:15,-0.056240893599613484,-0.00044662013660845545,-0.05595643634213898,-0.056525269964166625,1.99421,2.10958,0.7945235402978756,0.235196236514,-2.9502942555421628e-05,0.0005778522059603708,100,0.0006,0.9,0,0,0,0
266,GBPCAD,GBPSGD,2015.12.02,18:30,-0.055577708369176304,0.0006631852304371799,-0.05529318366577074,-0.055862152141301524,1.99506,2.10908,0.8338310469027427,0.884858233956,-3.120274170308024e-05,0.000578835691419434,100,0.0006,0.9,0,0,0,0
267,GBPCAD,GBPSGD,2015.12.02,18:45,-0.0555083385989813,6.936977019500468e-05,-0.05522375991579842,-0.05579283632017684,1.99482,2.10868,0.8630794492816377,0.564504601191,-2.5293982709673202e-05,0.0005829045486581861,100,0.0006,0.9,0,0,0,0
268,GBPCAD,GBPSGD,2015.12.02,19:00,-0.055476031154107375,3.230744487392467e-05,-0.055191263380301,-0.05576071785831416,1.99356,2.10728,0.8825990653669724,0.543278623752,-3.0679561248611045e-05,0.0005794728076778903,100,0.0006,0.9,0,0,0,0
269,GBPCAD,GBPSGD,2015.12.02,19:15,-0.054983992305621565,0.0004920388484858096,-0.054699075784234386,-0.055268827672706244,1.9935,2.10618,0.8979964126315968,0.833632872752,-4.630415863360549e-05,0.0005557828420842138,100,0.0006,0.9,0,0,0,0
270,GBPCAD,GBPSGD,2015.12.02,19:30,-0.05470881887025414,0.0002751734353674262,-0.05442394969449582,-0.054993606918675275,1.99438,2.10653,0.910289215797141,0.711453316478,-2.9965806886989023e-05,0.0005472020486105417,100,0.0006,0.9,0,0,0,0
271,GBPCAD,GBPSGD,2015.12.02,19:45,-0.054861036411062214,-0.00015221754080807504,-0.05457628485486932,-0.055145706906887915,1.9949,2.1074,0.9185634271541989,0.413133609948,-3.257386135649743e-05,0.0005450948809028818,100,0.0006,0.9,0,0,0,0
272,GBPCAD,GBPSGD,2015.12.02,20:00,-0.05494108650752649,-8.005009646427919e-05,-0.05465638629492531,-0.05522570568898555,1.9951,2.10778,0.9250436849928887,0.46808168909,-3.643507362147469e-05,0.0005445554940175362,100,0.0006,0.9,0,0,0,0
273,GBPCAD,GBPSGD,2015.12.02,20:15,-0.05470319359369391,0.0002378929138325825,-0.05441847987141646,-0.05498782627713994,1.99548,2.10768,0.9301753388378742,0.694284147431,-3.862056811178793e-05,0.0005442848194022158,100,0.0006,0.9,0,0,0,0
274,GBPCAD,GBPSGD,2015.12.02,20:30,-0.054510429052465725,0.00019276454122818532,-0.0542257018192297,-0.054795075239179813,1.99577,2.10758,0.9342679670073558,0.66422856692,-3.8127038536960315e-05,0.0005445152041102712,100,0.0006,0.9,0,0,0,0
275,GBPCAD,GBPSGD,2015.12.02,20:45,-0.05531707819000686,-0.0008066491375411378,-0.05503237797740568,-0.05560169737146592,1.99435,2.10778,0.9378104067263362,0.0764272123804,-3.086859206579917e-05,0.0005426855016966863,100,0.0006,0.9,0,0,0,0
276,GBPCAD,GBPSGD,2015.12.02,21:00,-0.05485219142610076,0.00046488676390610273,-0.0545675857453477,-0.055136716129506325,1.99594,2.10848,0.9414124056779937,0.828564922351,-4.767944299438165e-05,0.0005403912395060922,100,0.0006,0.9,0,0,0,0
277,GBPCAD,GBPSGD,2015.12.02,21:15,-0.054694221930863374,0.00015796949523738668,-0.05440962974953567,-0.054978733142524217,1.99635,2.10858,0.9437991592671887,0.642984539089,-4.083697598471825e-05,0.0005425232338803005,100,0.0006,0.9,0,0,0,0
278,GBPCAD,GBPSGD,2015.12.02,21:30,-0.05378748915215947,0.0009067327787039003,-0.05350266730629738,-0.05407222989763627,1.99655,2.10688,0.9458359692067553,0.959246117951,-3.89772652539e-05,0.0005428862994958373,100,0.0006,0.9,0,0,0,0
279,GBPCAD,GBPSGD,2015.12.02,21:45,-0.05409358337380443,-0.00030609422164495914,-0.053808835871726246,-0.05437824981782313,1.99646,2.10743,0.9469776504509652,0.309050552709,-3.153615436110702e-05,0.000550720521794467,100,0.0006,0.9,0,0,0,0
280,GBPCAD,GBPSGD,2015.12.02,22:00,-0.05441493554017385,-0.0003213521663694152,-0.05413023532757266,-0.054699554721632904,1.99615,2.10778,0.9484968572107195,0.302407922081,-3.61857598366111e-05,0.0005510594329359615,100,0.0006,0.9,0,0,0,0
281,GBPCAD,GBPSGD,2015.12.02,22:15,-0.054459421550475895,-4.448601030204724e-05,-0.05417477536376181,-0.05474398673679448,1.99644,2.10818,0.9500826857318607,0.495191842559,-3.783697930057728e-05,0.0005516698243851425,100,0.0006,0.9,0,0,0,0
282,GBPCAD,GBPSGD,2015.12.02,22:30,-0.05587206360975461,-0.0014126420592787126,-0.055587471428426904,-0.05615657482141545,1.994,2.10858,0.9522252275385046,0.00592235477414,-4.795630862385547e-05,0.00054224401234362,100,0.0006,0.9,1,287,,0.0003656235832085207
283,GBPCAD,GBPSGD,2015.12.02,22:45,-0.05568527165947279,0.00018679195028181717,-0.05540076044781195,-0.05596970194752715,1.99494,2.10918,0.9534884858046819,0.668184812003,-5.439501851094097e-05,0.0005545721428584619,100,0.0006,0.9,0,0,0,0
284,GBPCAD,GBPSGD,2015.12.02,23:00,-0.05531350311840555,0.0003717685410672411,-0.0550288960876395,-0.05559802917105594,1.99501,2.10847,0.9550908624183048,0.782903298468,-5.890440994441581e-05,0.0005507073049749733,100,0.0006,0.9,0,0,0,0
285,GBPCAD,GBPSGD,2015.12.02,23:15,-0.05551916792727574,-0.00020566480887018734,-0.05523453524382971,-0.055803719618010006,1.99442,2.10828,0.9579351605400125,0.395901734926,-6.0769709102942435e-05,0.000548908622570568,100,0.0006,0.9,0,0,0,0
286,GBPCAD,GBPSGD,2015.12.02,23:30,-0.05548136465135001,3.780327592572963e-05,-0.05519674546989095,-0.05576590284778005,1.99459,2.10838,0.9603067605806102,0.571889864155,-6.168225904635172e-05,0.0005490745287270465,100,0.0006,0.9,0,0,0,0
287,GBPCAD,GBPSGD,2015.12.02,23:45,-0.05513890837273461,0.0003424562786153995,-0.054854221668527825,-0.055423514053487666,1.9948,2.10788,0.9628201760353465,0.769716503911,-6.254553779982963e-05,0.0005488472510615056,100,0.0006,0.9,0,0,0,0
288,GBPCAD,GBPSGD,2015.12.03,00:00,-0.05665582734772001,-0.001516918974985404,-0.05637154799396249,-0.05694002590969349,1.99463,2.1109,0.9647677797541825,0.00383853358096,-5.426133423391821e-05,0.0005486436683114127,100,0.0006,0.9,1,290,,0.0007867437334522676
289,GBPCAD,GBPSGD,2015.12.03,00:15,-0.05671844131232551,-6.261396460549573e-05,-0.056434125587277006,-0.05700267622491828,1.99425,2.11063,0.9641318194516793,0.502247923368,-6.580905208873333e-05,0.0005670338943644213,100,0.0006,0.9,0,0,0,0
290,GBPCAD,GBPSGD,2015.12.03,00:30,-0.05510407473857459,0.0016143665737509139,-0.054819462307628575,-0.05538860618833241,1.99539,2.10843,0.9642046408019636,0.998528925531,-6.901918337826719e-05,0.000566087806348413,100,0.0006,0.9,1,293,,0.0006652338552860801
291,GBPCAD,GBPSGD,2015.12.03,00:45,-0.05552784180704706,-0.00042376706847246925,-0.05524321587475456,-0.05581238675046929,1.99445,2.10833,0.9658814273669142,0.26369261595,-5.066780224115774e-05,0.0005903445882587491,100,0.0006,0.9,0,0,0,0
292,GBPCAD,GBPSGD,2015.12.03,01:00,-0.05571428694901559,-0.00018644514196852757,-0.055429731209740485,-0.05599876173935592,1.99457,2.10885,0.9673457891329268,0.411973826595,-5.485347953291253e-05,0.0005915016863254016,100,0.0006,0.9,0,0,0,0
293,GBPCAD,GBPSGD,2015.12.03,01:15,-0.05642085872498326,-0.0007065717759676682,-0.05613650257647218,-0.056705134038060656,1.99456,2.11033,0.9676625006511547,0.130941228422,-4.8486104275169414e-05,0.0005865537298754852,100,0.0006,0.9,0,0,0,0
294,GBPCAD,GBPSGD,2015.12.03,01:30,-0.056093203389438795,0.00032765533554446336,-0.05580880680596889,-0.056377519114487296,1.99493,2.11003,0.9673357825373541,0.743101257315,-5.740411398633682e-05,0.000589735288548978,100,0.0006,0.9,0,0,0,0
295,GBPCAD,GBPSGD,2015.12.03,01:45,-0.056098672684860684,-5.469295421889342e-06,-0.05581424913836219,-0.05638301535760715,1.99473,2.10983,0.9670642372078444,0.528781883523,-4.794447167819294e-05,0.0005882321697571313,100,0.0006,0.9,0,0,0,0
296,GBPCAD,GBPSGD,2015.12.03,02:00,-0.055821123518780325,0.00027754916608035973,-0.05553665951815179,-0.05610550662265301,1.995,2.10953,0.9669029316285389,0.710375133353,-4.8570232896444356e-05,0.0005881525662360945,100,0.0006,0.9,0,0,0,0
297,GBPCAD,GBPSGD,2015.12.03,02:15,-0.056315983270788905,-0.0004948597520085807,-0.05603157590272112,-0.056600309774303637,1.99441,2.10995,0.9669863095064624,0.223461726484,-4.704104677674903e-05,0.0005888058638455405,100,0.0006,0.9,0,0,0,0
298,GBPCAD,GBPSGD,2015.12.03,02:30,-0.056335081302941625,-1.90980321527201e-05,-0.05605072784968568,-0.05661935392229611,1.99475,2.11035,0.9667447112404012,0.52305445001,-5.322646474265613e-05,0.0005902414457504922,100,0.0006,0.9,0,0,0,0
299,GBPCAD,GBPSGD,2015.12.03,02:45,-0.05672104175386261,-0.00038596045092098574,-0.0564367866424631,-0.05700521608725484,1.99467,2.11108,0.9663763432064166,0.287067436206,-5.436083426506255e-05,0.0005900639581116045,100,0.0006,0.9,0,0,0,0
300,GBPCAD,GBPSGD,2015.12.03,03:00,-0.05670197719771786,1.906455614475444e-05,-0.05641764395724669,-0.05698622961577726,1.99416,2.1105,0.9654036980313858,0.551673157592,-5.7699587455227744e-05,0.0005909947989929042,100,0.0006,0.9,0,0,0,0
301,GBPCAD,GBPSGD,2015.12.03,03:15,-0.05705416770525351,-0.0003521905075356546,-0.05676980481838112,-0.05733844975286162,1.99325,2.11028,0.9647316737273224,0.309477403448,-5.832768710304248e-05,0.000590878328776259,100,0.0006,0.9,0,0,0,0
302,GBPCAD,GBPSGD,2015.12.03,03:30,-0.0563626947330752,0.0006914729721783086,-0.05607815653664516,-0.056647151990549705,1.9934,2.10898,0.964343922189529,0.900113234911,-6.527835183052444e-05,0.0005901989268729047,100,0.0006,0.9,0,0,0,0
303,GBPCAD,GBPSGD,2015.12.03,03:45,-0.056439659078063475,-7.696434498827287e-05,-0.05615513707310915,-0.05672410015327212,1.99336,2.1091,0.965341819313561,0.488880698329,-6.039377699764703e-05,0.0005944477755620933,100,0.0006,0.9,0,0,0,0
304,GBPCAD,GBPSGD,2015.12.03,04:00,-0.05631245827382114,0.00012720080424233338,-0.05602789578672196,-0.05659693980814695,1.99333,2.1088,0.96574759496316,0.622608870625,-5.833746201388657e-05,0.0005940268811002217,100,0.0006,0.9,0,0,0,0
305,GBPCAD,GBPSGD,2015.12.03,04:15,-0.05605307407806137,0.0002593841957597709,-0.055768454896602315,-0.05633761227449141,1.99345,2.10838,0.9662252587295735,0.701719737283,-5.513433228411357e-05,0.0005941563906133616,100,0.0006,0.9,0,0,0,0
306,GBPCAD,GBPSGD,2015.12.03,04:30,-0.05640752442473118,-0.0003544503466698101,-0.056122864733467615,-0.05669210310791406,1.99246,2.10808,0.9672261675215454,0.307882302235,-5.685623819472352e-05,0.0005929799720333078,100,0.0006,0.9,0,0,0,0
307,GBPCAD,GBPSGD,2015.12.03,04:45,-0.055863108317534715,0.0005444161071964659,-0.055578262132547684,-0.056147873388277314,1.99224,2.1067,0.9676602871761836,0.844581066584,-5.612832569922732e-05,0.0005925652453555881,100,0.0006,0.9,0,0,0,0
308,GBPCAD,GBPSGD,2015.12.03,05:00,-0.05574022919642341,0.00012287912111130783,-0.05545534514230599,-0.05602503211473031,1.99222,2.10642,0.9684601981979323,0.615589981749,-5.20877119733798e-05,0.0005952899200066784,100,0.0006,0.9,0,0,0,0
309,GBPCAD,GBPSGD,2015.12.03,05:15,-0.0555397447285918,0.00020048446783160756,-0.05525490936150712,-0.05582449898759201,1.99296,2.10678,0.9690549584973583,0.662704480163,-4.953500305709957e-05,0.0005954893736245339,100,0.0006,0.9,0,0,0,0
310,GBPCAD,GBPSGD,2015.12.03,05:30,-0.05598825623738202,-0.00044851150879021695,-0.0557034614301144,-0.05627296995965947,1.99235,2.10708,0.9695197347243866,0.25019824876,-4.687975462376093e-05,0.000596011288116772,100,0.0006,0.9,0,0,0,0
311,GBPCAD,GBPSGD,2015.12.03,05:45,-0.0557896868295471,0.00019856940783491428,-0.05550488120745778,-0.05607441136048885,1.99267,2.107,0.9699381559059148,0.661541805105,-5.032668822716913e-05,0.0005973391677443986,100,0.0006,0.9,0,0,0,0
312,GBPCAD,GBPSGD,2015.12.03,06:00,-0.05626065830782123,-0.0004709714782741292,-0.055975931074585206,-0.05654530449453532,1.99228,2.10758,0.9702447223603614,0.239443664739,-4.763567504333599e-05,0.0005978531534106762,100,0.0006,0.9,0,0,0,0
313,GBPCAD,GBPSGD,2015.12.03,06:15,-0.05567321987642304,0.0005874384313981906,-0.05538831958959567,-0.05595803901819463,1.99224,2.1063,0.9708337373269723,0.859642099461,-5.6807267908733914e-05,0.0005972356409335254,100,0.0006,0.9,0,0,0,0
314,GBPCAD,GBPSGD,2015.12.03,06:30,-0.05566916041287584,4.059463547201325e-06,-0.05538423036127538,-0.05595400930246697,1.99204,2.10608,0.971573974494867,0.537402386665,-5.231299886668705e-05,0.0006003991011209259,100,0.0006,0.9,0,0,0,0
315,GBPCAD,GBPSGD,2015.12.03,06:45,-0.056208314108553536,-0.0005391536956776966,-0.05592327576896727,-0.05649327122443604,1.99021,2.10528,0.9720360297283654,0.207637251867,-5.018870641611106e-05,0.0006002171480399733,100,0.0006,0.9,0,0,0,0
316,GBPCAD,GBPSGD,2015.12.03,07:00,-0.05790240804975966,-0.0016940939412061207,-0.057617396789885644,-0.05818733810136012,1.98703,2.10548,0.9728672035548825,0.00326388891412,-5.7576083798196456e-05,0.0006016563405096526,100,0.0006,0.9,1,318,,0.0004911411334365193
317,GBPCAD,GBPSGD,2015.12.03,07:15,-0.05750878487639832,0.0003936231733613349,-0.057223803398265605,-0.057793685163225694,1.98802,2.1057,0.9732726975776643,0.773212340904,-7.36830486464779e-05,0.000623517436579448,100,0.0006,0.9,0,0,0,0
318,GBPCAD,GBPSGD,2015.12.03,07:30,-0.05690498659840515,0.0006037982779931728,-0.056619908984094525,-0.05718998296663047,1.98855,2.10499,0.9736789112421724,0.858989192413,-6.885273400462521e-05,0.0006252629346403702,100,0.0006,0.9,0,0,0,0
319,GBPCAD,GBPSGD,2015.12.03,07:45,-0.05714276182449973,-0.00023777522609458313,-0.056857628665383575,-0.05742781370587191,1.98769,2.10458,0.9741068376159382,0.388815492666,-6.0262627577075675e-05,0.0006285687645513849,100,0.0006,0.9,0,0,0,0
320,GBPCAD,GBPSGD,2015.12.03,08:00,-0.05733512370406224,-0.00019236187956250816,-0.05704991193238984,-0.05762025415317362,1.98676,2.104,0.9745577212396286,0.418243522073,-6.258581551730203e-05,0.000628793439518282,100,0.0006,0.9,0,0,0,0
321,GBPCAD,GBPSGD,2015.12.03,08:15,-0.05757210408577762,-0.00023698038171537927,-0.05728701157132643,-0.05785711534565163,1.98712,2.10488,0.9747579250355318,0.389132189831,-6.019488633506542e-05,0.0006278305086777162,100,0.0006,0.9,0,0,0,0
322,GBPCAD,GBPSGD,2015.12.03,08:30,-0.05749203693110183,8.006715467578918e-05,-0.0572070392091546,-0.05777695345248901,1.98794,2.10558,0.9746395686712953,0.589105048607,-6.139812562337087e-05,0.0006280550709256474,100,0.0006,0.9,0,0,0,0
323,GBPCAD,GBPSGD,2015.12.03,08:45,-0.057523844138186564,-3.180720708473306e-05,-0.057238887022304064,-0.05780872007664284,1.98816,2.10588,0.9743673968467823,0.518432609191,-6.08407021959112e-05,0.0006281566504330707,100,0.0006,0.9,0,0,0,0
324,GBPCAD,GBPSGD,2015.12.03,09:00,-0.05727129629925187,0.00025254783893469135,-0.056986271500165,-0.05755623988235081,1.98819,2.10538,0.9739058563628541,0.68988027074,-5.8552980893674666e-05,0.0006278383712860454,100,0.0006,0.9,0,0,0,0
325,GBPCAD,GBPSGD,2015.12.03,09:15,-0.05623940402504346,0.0010318922742084125,-0.05595413801255411,-0.05652458868404164,1.98856,2.1036,0.9736004330550254,0.958212084628,-5.577927053650566e-05,0.0006286011221037513,100,0.0006,0.9,0,0,0,0
326,GBPCAD,GBPSGD,2015.12.03,09:30,-0.05646627633749013,-0.00022687231244666872,-0.0561810076124184,-0.05675146370752382,1.98809,2.10358,0.9733112497128186,0.389882589209,-4.881080626340406e-05,0.0006367866527243223,100,0.0006,0.9,0,0,0,0
327,GBPCAD,GBPSGD,2015.12.03,09:45,-0.05599068333217294,0.0004755930053171875,-0.05570525447337771,-0.05627603074458132,1.98792,2.1024,0.9730779026100509,0.795177238429,-4.959015606376682e-05,0.0006369581016922784,100,0.0006,0.9,0,0,0,0
328,GBPCAD,GBPSGD,2015.12.03,10:00,-0.05655702537462948,-0.0005663420424565357,-0.05627185427003534,-0.056842115179848385,1.98859,2.1043,0.9723684416356878,0.206273201975,-4.279957166443915e-05,0.0006389177659723275,100,0.0006,0.9,0,0,0,0
